2023-06-03 16:44:21,370 [INFO] admin_api_server: AdminApi initialized
2023-06-03 16:44:21,386 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-03 16:44:21,406 [INFO] admin_api_server: PublicAPI initialized
2023-06-03 16:44:21,410 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-07 23:09:54,281 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:55,948 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:09:55,951 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:10:03,797 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:10:13,812 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,056 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,101 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,103 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,106 [DEBUG] admin_api_server: Successfully authenticated request (get_agent_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,118 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,123 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,128 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,128 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,130 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,135 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,135 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,141 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,161 [DEBUG] admin_api_server: Successfully authenticated request (get_kasms) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,185 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,196 [DEBUG] admin_api_server: Successfully authenticated request (get_alert_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:05,403 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:07,253 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:19,977 [DEBUG] admin_api_server: Successfully authenticated request (delete_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:20,080 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:25,719 [DEBUG] admin_api_server: Successfully authenticated request (delete_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:25,819 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:31,017 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:44,304 [DEBUG] admin_api_server: Successfully authenticated request (get_url_filter_policies) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:44,306 [DEBUG] admin_api_server: Successfully authenticated request (get_server_pools) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:44,310 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:44,315 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:44,316 [DEBUG] admin_api_server: Successfully authenticated request (get_server_custom_network_names) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:44,319 [DEBUG] admin_api_server: Successfully authenticated request (get_file_mappings) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:44,321 [DEBUG] admin_api_server: Successfully authenticated request (system_info) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:44,356 [DEBUG] admin_api_server: License Check: Current Kasms (0) , License Limit (5) , Remaining (5)
2023-06-07 23:30:44,484 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:44,487 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:30:44,581 [DEBUG] admin_api_server: Successfully authenticated request (get_file_mappings) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:31:04,673 [DEBUG] admin_api_server: Successfully authenticated request (update_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 23:31:04,683 [INFO] admin_api_server: Updated Image (a0a37e50-b2b5-4279-8205-838e56a2fbde) - (lscr.io/linuxserver/webtop:alpine-i3)
2023-06-07 23:31:04,767 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,867 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,869 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,875 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,880 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,889 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,892 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,896 [DEBUG] admin_api_server: Successfully authenticated request (get_kasms) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,899 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,899 [DEBUG] admin_api_server: Successfully authenticated request (get_agent_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,905 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,926 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,944 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:56,949 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:57,859 [DEBUG] admin_api_server: Successfully authenticated request (get_alert_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:57,860 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 00:56:58,885 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-08 13:04:47,915 [INFO] admin_api_server: AdminApi initialized
2023-06-08 13:04:47,941 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-08 13:04:47,963 [INFO] admin_api_server: PublicAPI initialized
2023-06-08 13:04:47,968 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-10 09:31:57,101 [INFO] admin_api_server: AdminApi initialized
2023-06-10 09:31:57,115 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-10 09:31:57,135 [INFO] admin_api_server: PublicAPI initialized
2023-06-10 09:31:57,140 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-10 12:01:37,155 [INFO] admin_api_server: AdminApi initialized
2023-06-10 12:01:37,171 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-10 12:01:37,191 [INFO] admin_api_server: PublicAPI initialized
2023-06-10 12:01:37,195 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-10 18:43:55,375 [INFO] admin_api_server: AdminApi initialized
2023-06-10 18:43:55,389 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-10 18:43:55,409 [INFO] admin_api_server: PublicAPI initialized
2023-06-10 18:43:55,414 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-10 20:06:02,525 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,532 [DEBUG] admin_api_server: Successfully authenticated request (get_agent_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,544 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,545 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,549 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,555 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,556 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,557 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,561 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,583 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,594 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,608 [DEBUG] admin_api_server: Successfully authenticated request (get_alert_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,627 [DEBUG] admin_api_server: Successfully authenticated request (get_kasms) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:02,833 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:03,515 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:03,516 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,854 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,861 [DEBUG] admin_api_server: Successfully authenticated request (get_agent_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,868 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,882 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,886 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,896 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,899 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,900 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,902 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,906 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,912 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,949 [DEBUG] admin_api_server: Successfully authenticated request (get_kasms) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:19,951 [DEBUG] admin_api_server: Successfully authenticated request (get_alert_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:20,138 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:20,864 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:20,865 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
2023-06-10 20:06:20,868 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.181.25.183, 172.19.0.1)
